
CIRCUIT ELEMENT POWER FLOW

(Power Flow into element from indicated Bus)
   TERMINAL TOTAL  -326.4 +j   -248.4      410.1       0.7957

ELEMENT = "Line.L58"
46        1       108.8 +j     82.8      136.7       0.7957
46        2       108.8 +j     82.8      136.7       0.7957
46        3       108.8 +j     82.8      136.7       0.7957
   TERMINAL TOTAL   326.4 +j    248.4      410.1       0.7957
47        1      -107.9 +j    -82.5      135.8       0.7944
47        2      -107.9 +j    -82.5      135.8       0.7944
47        3      -107.9 +j    -82.5      135.8       0.7944
   TERMINAL TOTAL  -323.7 +j   -247.5      407.5       0.7944

ELEMENT = "Line.L59"
47        1       107.9 +j     82.5      135.8       0.7944
47        2       107.9 +j     82.5      135.8       0.7944
47        3       107.9 +j     82.5      135.8       0.7944
   TERMINAL TOTAL   323.7 +j    247.5      407.5       0.7944
48        1      -107.6 +j    -82.4      135.5       0.7939
48        2      -107.6 +j    -82.4      135.5       0.7939
48        3      -107.6 +j    -82.4      135.5       0.7939
   TERMINAL TOTAL  -322.7 +j   -247.2      406.5       0.7939

ELEMENT = "Line.L60"
48        1       107.4 +j     77.4      132.4       0.8112
48        2       107.4 +j     77.4      132.4       0.8112
48        3       107.4 +j     77.4      132.4       0.8112
   TERMINAL TOTAL   322.3 +j    232.3      397.3       0.8112
49        1      -107.0 +j    -77.3      132.0       0.8106
49        2      -107.0 +j    -77.3      132.0       0.8106
49        3      -107.0 +j    -77.3      132.0       0.8106
   TERMINAL TOTAL  -321.0 +j   -231.9      396.0       0.8106

ELEMENT = "Line.L61"
49        1       107.0 +j     77.3      132.0       0.8106
49        2       107.0 +j     77.3      132.0       0.8106
49        3       107.0 +j     77.3      132.0       0.8106
   TERMINAL TOTAL   321.0 +j    231.9      396.0       0.8106
50        1      -106.5 +j    -77.0      131.4       0.8102
50        2      -106.5 +j    -77.0      131.4       0.8102
50        3      -106.5 +j    -77.0      131.4       0.8102
   TERMINAL TOTAL  -319.4 +j   -231.1      394.2       0.8102

ELEMENT = "Line.L62"
50        1        21.7 +j     15.6       26.7       0.8120
50        2        21.7 +j     15.6       26.7       0.8120
50        3        21.7 +j     15.6       26.7       0.8120
   TERMINAL TOTAL    65.1 +j     46.8       80.2       0.8120
51        1       -21.7 +j    -15.6       26.7       0.8120
51        2       -21.7 +j    -15.6       26.7       0.8120
51        3       -21.7 +j    -15.6       26.7       0.8120
   TERMINAL TOTAL   -65.1 +j    -46.8       80.2       0.8120

ELEMENT = "Line.L63"
51        1        19.5 +j     14.0       24.0       0.8121
51        2        19.5 +j     14.0       24.0       0.8121
51        3        19.5 +j     14.0       24.0       0.8121
   TERMINAL TOTAL    58.6 +j     42.1       72.1       0.8121
52        1       -19.5 +j    -14.0       24.0       0.8120
52        2       -19.5 +j    -14.0       24.0       0.8120
52        3       -19.5 +j    -14.0       24.0       0.8120
   TERMINAL TOTAL   -58.5 +j    -42.1       72.1       0.8120

ELEMENT = "Line.L64"
52        1        19.5 +j     14.0       24.0       0.8120
52        2        19.5 +j     14.0       24.0       0.8120
52        3        19.5 +j     14.0       24.0       0.8120
   TERMINAL TOTAL    58.5 +j     42.1       72.1       0.8120
53        1       -19.5 +j    -14.0       24.0       0.8119
53        2       -19.5 +j    -14.0       24.0       0.8119
53        3       -19.5 +j    -14.0       24.0       0.8119
   TERMINAL TOTAL   -58.5 +j    -42.0       72.0       0.8119

ELEMENT = "Line.L65"
53        1         4.0 +j      2.9        5.0       0.8114
53        2         4.0 +j      2.9        5.0       0.8114
53        3         4.0 +j      2.9        5.0       0.8114
   TERMINAL TOTAL    12.1 +j      8.7       14.9       0.8114
54        1        -4.0 +j     -2.9        5.0       0.8114
54        2        -4.0 +j     -2.9        5.0       0.8114
54        3        -4.0 +j     -2.9        5.0       0.8114
   TERMINAL TOTAL   -12.1 +j     -8.7       14.9       0.8114

ELEMENT = "Line.L66"
10        1         1.6 +j      1.1        2.0       0.8130
10        2         1.6 +j      1.1        2.0       0.8130
10        3         1.6 +j      1.1        2.0       0.8130
   TERMINAL TOTAL     4.8 +j      3.4        5.9       0.8130
55        1        -1.6 +j     -1.1        2.0       0.8130
55        2        -1.6 +j     -1.1        2.0       0.8130
55        3        -1.6 +j     -1.1        2.0       0.8130
   TERMINAL TOTAL    -4.8 +j     -3.4        5.9       0.8130

ELEMENT = "Line.L67"
55        1         0.8 +j      0.6        1.0       0.8130
55        2         0.8 +j      0.6        1.0       0.8130
55        3         0.8 +j      0.6        1.0       0.8130
   TERMINAL TOTAL     2.4 +j      1.7        3.0       0.8130
56        1        -0.8 +j     -0.6        1.0       0.8130
56        2        -0.8 +j     -0.6        1.0       0.8130
56        3        -0.8 +j     -0.6        1.0       0.8130
   TERMINAL TOTAL    -2.4 +j     -1.7        3.0       0.8130

ELEMENT = "Line.L68"
11        1         2.5 +j      1.8        3.1       0.8126
11        2         2.5 +j      1.8        3.1       0.8126
11        3         2.5 +j      1.8        3.1       0.8126
   TERMINAL TOTAL     7.5 +j      5.4        9.2       0.8126
57        1        -2.5 +j     -1.8        3.1       0.8126
57        2        -2.5 +j     -1.8        3.1       0.8126
57        3        -2.5 +j     -1.8        3.1       0.8126
   TERMINAL TOTAL    -7.5 +j     -5.4        9.2       0.8126

ELEMENT = "Line.L69"
57        1         1.2 +j      0.9        1.5       0.8126
57        2         1.2 +j      0.9        1.5       0.8126
57        3         1.2 +j      0.9        1.5       0.8126
   TERMINAL TOTAL     3.7 +j      2.7        4.6       0.8126
58        1        -1.2 +j     -0.9        1.5       0.8126
58        2        -1.2 +j     -0.9        1.5       0.8126
58        3        -1.2 +j     -0.9        1.5       0.8126
   TERMINAL TOTAL    -3.7 +j     -2.7        4.6       0.8126

= = = = = = = = = = = = = = = = = = =  = = = = = = = = = = =  = =

Power Conversion Elements

  Bus Phase     kW   +j  kvar         kVA         PF

ELEMENT = "Load.5BT"
5BT       1       0.1 +j    0.1        0.2       0.7733
5BT       2       0.1 +j    0.1        0.2       0.7733
5BT       3       0.1 +j    0.1        0.2       0.7733
  TERMINAL TOTAL      0.4 +j      0.3        0.5       0.7733

ELEMENT = "Load.6BT"
6BT       1       1.8 +j    1.3        2.2       0.8031
6BT       2       1.8 +j    1.3        2.2       0.8031
6BT       3       1.8 +j    1.3        2.2       0.8031
  TERMINAL TOTAL      5.4 +j      4.0        6.7       0.8031

ELEMENT = "Load.7BT"
7BT       1       3.3 +j    2.4        4.1       0.8132
7BT       2       3.3 +j    2.4        4.1       0.8132
7BT       3       3.3 +j    2.4        4.1       0.8132
  TERMINAL TOTAL     10.0 +j      7.1       12.2       0.8132

ELEMENT = "Load.8BT"
8BT       1       1.3 +j    1.0        1.6       0.8112
8BT       2       1.3 +j    1.0        1.6       0.8112
8BT       3       1.3 +j    1.0        1.6       0.8112
  TERMINAL TOTAL      4.0 +j      2.9        4.9       0.8112

ELEMENT = "Load.9BT"
9BT       1       1.2 +j    0.9        1.5       0.8138
9BT       2       1.2 +j    0.9        1.5       0.8138
9BT       3       1.2 +j    0.9        1.5       0.8138
  TERMINAL TOTAL      3.7 +j      2.7        4.6       0.8138

ELEMENT = "Load.10BT"
10BT      1       6.5 +j    4.6        7.9       0.8140
10BT      2       6.5 +j    4.6        7.9       0.8140
10BT      3       6.5 +j    4.6        7.9       0.8140
  TERMINAL TOTAL     19.4 +j     13.8       23.8       0.8140

ELEMENT = "Load.11BT"
11BT      1       6.5 +j    4.6        7.9       0.8140
11BT      2       6.5 +j    4.6        7.9       0.8140
11BT      3       6.5 +j    4.6        7.9       0.8140
  TERMINAL TOTAL     19.4 +j     13.8       23.8       0.8140

ELEMENT = "Load.12BT"
12BT      1       0.4 +j    0.2        0.4       0.8300
12BT      2       0.4 +j    0.2        0.4       0.8300
12BT      3       0.4 +j    0.2        0.4       0.8300
  TERMINAL TOTAL      1.1 +j      0.7        1.3       0.8300

ELEMENT = "Load.13BT"
13BT      1       0.4 +j    0.2        0.4       0.8300
13BT      2       0.4 +j    0.2        0.4       0.8300
13BT      3       0.4 +j    0.2        0.4       0.8300
  TERMINAL TOTAL      1.1 +j      0.7        1.3       0.8300

ELEMENT = "Load.15BT"
15BT      1       2.0 +j    1.4        2.4       0.8300
15BT      2       2.0 +j    1.4        2.4       0.8300
15BT      3       2.0 +j    1.4        2.4       0.8300
  TERMINAL TOTAL      6.1 +j      4.1        7.3       0.8300

ELEMENT = "Load.16BT"
16BT      1       2.2 +j    1.6        2.7       0.8140
16BT      2       2.2 +j    1.6        2.7       0.8140
16BT      3       2.2 +j    1.6        2.7       0.8140
  TERMINAL TOTAL      6.6 +j      4.7        8.1       0.8140

ELEMENT = "Load.17BT"
17BT      1       2.2 +j    1.6        2.7       0.8140
17BT      2       2.2 +j    1.6        2.7       0.8140
17BT      3       2.2 +j    1.6        2.7       0.8140
  TERMINAL TOTAL      6.6 +j      4.7        8.1       0.8140

ELEMENT = "Load.19BT"
19BT      1       0.0 +j    0.0        0.1       0.8304
19BT      2       0.0 +j    0.0        0.1       0.8304
19BT      3       0.0 +j    0.0        0.1       0.8304
  TERMINAL TOTAL      0.1 +j      0.1        0.2       0.8304

ELEMENT = "Load.20BT"
20BT      1       5.1 +j    3.6        6.2       0.8140
20BT      2       5.1 +j    3.6        6.2       0.8140
20BT      3       5.1 +j    3.6        6.2       0.8140
  TERMINAL TOTAL     15.2 +j     10.8       18.7       0.8140

ELEMENT = "Load.21BT"
21BT      1       0.2 +j    0.2        0.3       0.8300
21BT      2       0.2 +j    0.2        0.3       0.8300
21BT      3       0.2 +j    0.2        0.3       0.8300
  TERMINAL TOTAL      0.7 +j      0.5        0.8       0.8300

ELEMENT = "Load.23BT"
23BT      1       1.3 +j    0.9        1.5       0.8153
23BT      2       1.3 +j    0.9        1.5       0.8153
23BT      3       1.3 +j    0.9        1.5       0.8153
  TERMINAL TOTAL      3.8 +j      2.7        4.6       0.8153

ELEMENT = "Load.25BT"
25BT      1       0.6 +j    0.4        0.8       0.8140
25BT      2       0.6 +j    0.4        0.8       0.8140
25BT      3       0.6 +j    0.4        0.8       0.8140
  TERMINAL TOTAL      1.9 +j      1.3        2.3       0.8140

ELEMENT = "Load.26BT"
26BT      1       0.6 +j    0.4        0.8       0.8140
26BT      2       0.6 +j    0.4        0.8       0.8140
26BT      3       0.6 +j    0.4        0.8       0.8140
  TERMINAL TOTAL      1.9 +j      1.3        2.3       0.8140

ELEMENT = "Load.27BT"
27BT      1       1.0 +j    0.7        1.2       0.8140
27BT      2       1.0 +j    0.7        1.2       0.8140
27BT      3       1.0 +j    0.7        1.2       0.8140
  TERMINAL TOTAL      3.0 +j      2.2        3.7       0.8140

ELEMENT = "Load.28BT"
28BT      1       1.0 +j    0.7        1.2       0.8140
28BT      2       1.0 +j    0.7        1.2       0.8140
28BT      3       1.0 +j    0.7        1.2       0.8140
  TERMINAL TOTAL      3.0 +j      2.2        3.7       0.8140

ELEMENT = "Load.32BT"
32BT      1       0.5 +j    0.4        0.7       0.8148
32BT      2       0.5 +j    0.4        0.7       0.8148
32BT      3       0.5 +j    0.4        0.7       0.8148
  TERMINAL TOTAL      1.6 +j      1.1        2.0       0.8148

ELEMENT = "Load.33BT"
33BT      1       0.8 +j    0.5        0.9       0.8193
33BT      2       0.8 +j    0.5        0.9       0.8193
33BT      3       0.8 +j    0.5        0.9       0.8193
  TERMINAL TOTAL      2.3 +j      1.6        2.8       0.8193

ELEMENT = "Load.34BT"
34BT      1       0.2 +j    0.2        0.3       0.8300
34BT      2       0.2 +j    0.2        0.3       0.8300
34BT      3       0.2 +j    0.2        0.3       0.8300
  TERMINAL TOTAL      0.7 +j      0.5        0.8       0.8300

ELEMENT = "Load.27EBT"
27EBT     1       1.0 +j    0.7        1.2       0.8140
27EBT     2       1.0 +j    0.7        1.2       0.8140
27EBT     3       1.0 +j    0.7        1.2       0.8140
  TERMINAL TOTAL      3.0 +j      2.2        3.7       0.8140

ELEMENT = "Load.28EBT"
28EBT     1       1.0 +j    0.7        1.2       0.8140
28EBT     2       1.0 +j    0.7        1.2       0.8140
28EBT     3       1.0 +j    0.7        1.2       0.8140
  TERMINAL TOTAL      3.0 +j      2.2        3.7       0.8140

ELEMENT = "Load.66BT"
66BT      1       0.9 +j    0.7        1.1       0.8140
66BT      2       0.9 +j    0.7        1.1       0.8140
66BT      3       0.9 +j    0.7        1.1       0.8140
  TERMINAL TOTAL      2.8 +j      2.0        3.4       0.8140

ELEMENT = "Load.67BT"
67BT      1       0.9 +j    0.7        1.1       0.8140
67BT      2       0.9 +j    0.7        1.1       0.8140
67BT      3       0.9 +j    0.7        1.1       0.8140
  TERMINAL TOTAL      2.8 +j      2.0        3.4       0.8140

ELEMENT = "Load.68BT"
68BT      1       0.0 +j    0.0        0.1       0.7698
68BT      2       0.0 +j    0.0        0.1       0.7698
68BT      3       0.0 +j    0.0        0.1       0.7698
  TERMINAL TOTAL      0.1 +j      0.1        0.2       0.7698

ELEMENT = "Load.70BT"
70BT      1       0.2 +j    0.2        0.3       0.8140
70BT      2       0.2 +j    0.2        0.3       0.8140
70BT      3       0.2 +j    0.2        0.3       0.8140
  TERMINAL TOTAL      0.7 +j      0.5        0.9       0.8140

ELEMENT = "Load.89BT"
89BT      1       0.4 +j    1.0        1.1       0.3304
89BT      2       0.4 +j    1.0        1.1       0.3304
89BT      3       0.4 +j    1.0        1.1       0.3304
  TERMINAL TOTAL      1.1 +j      3.1        3.3       0.3304

ELEMENT = "Load.90BT"
90BT      1       0.4 +j    1.0        1.1       0.3304
90BT      2       0.4 +j    1.0        1.1       0.3304
90BT      3       0.4 +j    1.0        1.1       0.3304
  TERMINAL TOTAL      1.1 +j      3.1        3.3       0.3304

ELEMENT = "Load.36BT"
36BT      1       3.5 +j    2.5        4.3       0.8140
36BT      2       3.5 +j    2.5        4.3       0.8140
36BT      3       3.5 +j    2.5        4.3       0.8140
  TERMINAL TOTAL     10.5 +j      7.5       12.9       0.8140

ELEMENT = "Load.37BT"
37BT      1       3.8 +j   12.2       12.8       0.2948
37BT      2       3.8 +j   12.2       12.8       0.2948
37BT      3       3.8 +j   12.2       12.8       0.2948
  TERMINAL TOTAL     11.3 +j     36.6       38.3       0.2948

ELEMENT = "Load.38BT"
38BT      1      17.1 +j   12.2       21.0       0.8140
38BT      2      17.1 +j   12.2       21.0       0.8140
38BT      3      17.1 +j   12.2       21.0       0.8140
  TERMINAL TOTAL     51.3 +j     36.6       63.0       0.8140

ELEMENT = "Load.40BT"
40BT      1       1.8 +j    1.3        2.2       0.8197
40BT      2       1.8 +j    1.3        2.2       0.8197
40BT      3       1.8 +j    1.3        2.2       0.8197
  TERMINAL TOTAL      5.4 +j      3.8        6.6       0.8197

ELEMENT = "Load.41BT"
41BT      1       0.2 +j    0.1        0.2       0.8024
41BT      2       0.2 +j    0.1        0.2       0.8024
41BT      3       0.2 +j    0.1        0.2       0.8024
  TERMINAL TOTAL      0.5 +j      0.4        0.6       0.8024

ELEMENT = "Load.42BT"
42BT      1       0.3 +j    0.2        0.4       0.7801
42BT      2       0.3 +j    0.2        0.4       0.7801
42BT      3       0.3 +j    0.2        0.4       0.7801
  TERMINAL TOTAL      0.9 +j      0.7        1.1       0.7801

ELEMENT = "Load.43BT"
43BT      1       1.8 +j    1.3        2.2       0.8117
43BT      2       1.8 +j    1.3        2.2       0.8117
43BT      3       1.8 +j    1.3        2.2       0.8117
  TERMINAL TOTAL      5.4 +j      3.9        6.6       0.8117

ELEMENT = "Load.44BT"
44BT      1       1.6 +j    1.2        2.0       0.8140
44BT      2       1.6 +j    1.2        2.0       0.8140
44BT      3       1.6 +j    1.2        2.0       0.8140
  TERMINAL TOTAL      4.9 +j      3.5        6.0       0.8140

ELEMENT = "Load.48BT"
48BT      1       0.1 +j    4.9        4.9       0.0278
48BT      2       0.1 +j    4.9        4.9       0.0278
48BT      3       0.1 +j    4.9        4.9       0.0278
  TERMINAL TOTAL      0.4 +j     14.7       14.7       0.0278

ELEMENT = "Load.50BT"
50BT      1      84.7 +j   60.5      104.1       0.8140
50BT      2      84.7 +j   60.5      104.1       0.8140
50BT      3      84.7 +j   60.5      104.1       0.8140
  TERMINAL TOTAL    254.2 +j    181.4      312.2       0.8140

ELEMENT = "Load.51BT"
51BT      1       2.2 +j    1.6        2.7       0.8140
51BT      2       2.2 +j    1.6        2.7       0.8140
51BT      3       2.2 +j    1.6        2.7       0.8140
  TERMINAL TOTAL      6.5 +j      4.7        8.0       0.8140

ELEMENT = "Load.53BT"
53BT      1      15.5 +j   11.0       19.0       0.8146
53BT      2      15.5 +j   11.0       19.0       0.8146
53BT      3      15.5 +j   11.0       19.0       0.8146
  TERMINAL TOTAL     46.4 +j     33.0       56.9       0.8146

ELEMENT = "Load.54BT"
54BT      1       4.0 +j    2.8        4.9       0.8164
54BT      2       4.0 +j    2.8        4.9       0.8164
54BT      3       4.0 +j    2.8        4.9       0.8164
  TERMINAL TOTAL     12.1 +j      8.5       14.8       0.8164

ELEMENT = "Load.55BT"
55BT      1       0.8 +j    0.6        1.0       0.8140
55BT      2       0.8 +j    0.6        1.0       0.8140
55BT      3       0.8 +j    0.6        1.0       0.8140
  TERMINAL TOTAL      2.4 +j      1.7        2.9       0.8140

ELEMENT = "Load.56BT"
56BT      1       0.8 +j    0.6        1.0       0.8140
56BT      2       0.8 +j    0.6        1.0       0.8140
56BT      3       0.8 +j    0.6        1.0       0.8140
  TERMINAL TOTAL      2.4 +j      1.7        2.9       0.8140

ELEMENT = "Load.57BT"
57BT      1       1.2 +j    0.9        1.5       0.8140
57BT      2       1.2 +j    0.9        1.5       0.8140
57BT      3       1.2 +j    0.9        1.5       0.8140
  TERMINAL TOTAL      3.7 +j      2.7        4.6       0.8140

ELEMENT = "Load.58BT"
58BT      1       1.2 +j    0.9        1.5       0.8140
58BT      2       1.2 +j    0.9        1.5       0.8140
58BT      3       1.2 +j    0.9        1.5       0.8140
  TERMINAL TOTAL      3.7 +j      2.7        4.6       0.8140


Total Circuit Losses =   22.2 +j   14.6
