
CIRCUIT ELEMENT POWER FLOW

(Power Flow into element from indicated Bus)
   TERMINAL TOTAL  -293.0 +j   -222.9      368.2       0.7959

ELEMENT = "Line.L58"
46        1        97.7 +j     74.3      122.7       0.7959
46        2        97.7 +j     74.3      122.7       0.7959
46        3        97.7 +j     74.3      122.7       0.7959
   TERMINAL TOTAL   293.0 +j    222.9      368.2       0.7959
47        1       -97.0 +j    -74.1      122.0       0.7947
47        2       -97.0 +j    -74.1      122.0       0.7947
47        3       -97.0 +j    -74.1      122.0       0.7947
   TERMINAL TOTAL  -290.9 +j   -222.2      366.1       0.7947

ELEMENT = "Line.L59"
47        1        97.0 +j     74.1      122.0       0.7947
47        2        97.0 +j     74.1      122.0       0.7947
47        3        97.0 +j     74.1      122.0       0.7947
   TERMINAL TOTAL   290.9 +j    222.2      366.1       0.7947
48        1       -96.7 +j    -74.0      121.8       0.7942
48        2       -96.7 +j    -74.0      121.8       0.7942
48        3       -96.7 +j    -74.0      121.8       0.7942
   TERMINAL TOTAL  -290.1 +j   -222.0      365.3       0.7942

ELEMENT = "Line.L60"
48        1        96.6 +j     69.5      119.0       0.8116
48        2        96.6 +j     69.5      119.0       0.8116
48        3        96.6 +j     69.5      119.0       0.8116
   TERMINAL TOTAL   289.7 +j    208.6      357.0       0.8116
49        1       -96.2 +j    -69.4      118.7       0.8110
49        2       -96.2 +j    -69.4      118.7       0.8110
49        3       -96.2 +j    -69.4      118.7       0.8110
   TERMINAL TOTAL  -288.7 +j   -208.3      356.0       0.8110

ELEMENT = "Line.L61"
49        1        96.2 +j     69.4      118.7       0.8110
49        2        96.2 +j     69.4      118.7       0.8110
49        3        96.2 +j     69.4      118.7       0.8110
   TERMINAL TOTAL   288.7 +j    208.3      356.0       0.8110
50        1       -95.8 +j    -69.2      118.2       0.8106
50        2       -95.8 +j    -69.2      118.2       0.8106
50        3       -95.8 +j    -69.2      118.2       0.8106
   TERMINAL TOTAL  -287.4 +j   -207.6      354.6       0.8106

ELEMENT = "Line.L62"
50        1        19.5 +j     14.0       24.0       0.8123
50        2        19.5 +j     14.0       24.0       0.8123
50        3        19.5 +j     14.0       24.0       0.8123
   TERMINAL TOTAL    58.6 +j     42.1       72.1       0.8123
51        1       -19.5 +j    -14.0       24.0       0.8123
51        2       -19.5 +j    -14.0       24.0       0.8123
51        3       -19.5 +j    -14.0       24.0       0.8123
   TERMINAL TOTAL   -58.6 +j    -42.1       72.1       0.8123

ELEMENT = "Line.L63"
51        1        17.6 +j     12.6       21.6       0.8124
51        2        17.6 +j     12.6       21.6       0.8124
51        3        17.6 +j     12.6       21.6       0.8124
   TERMINAL TOTAL    52.7 +j     37.8       64.9       0.8124
52        1       -17.6 +j    -12.6       21.6       0.8124
52        2       -17.6 +j    -12.6       21.6       0.8124
52        3       -17.6 +j    -12.6       21.6       0.8124
   TERMINAL TOTAL   -52.7 +j    -37.8       64.8       0.8124

ELEMENT = "Line.L64"
52        1        17.6 +j     12.6       21.6       0.8124
52        2        17.6 +j     12.6       21.6       0.8124
52        3        17.6 +j     12.6       21.6       0.8124
   TERMINAL TOTAL    52.7 +j     37.8       64.8       0.8124
53        1       -17.5 +j    -12.6       21.6       0.8123
53        2       -17.5 +j    -12.6       21.6       0.8123
53        3       -17.5 +j    -12.6       21.6       0.8123
   TERMINAL TOTAL   -52.6 +j    -37.8       64.8       0.8123

ELEMENT = "Line.L65"
53        1         3.6 +j      2.6        4.5       0.8120
53        2         3.6 +j      2.6        4.5       0.8120
53        3         3.6 +j      2.6        4.5       0.8120
   TERMINAL TOTAL    10.9 +j      7.8       13.4       0.8120
54        1        -3.6 +j     -2.6        4.5       0.8120
54        2        -3.6 +j     -2.6        4.5       0.8120
54        3        -3.6 +j     -2.6        4.5       0.8120
   TERMINAL TOTAL   -10.9 +j     -7.8       13.4       0.8120

ELEMENT = "Line.L66"
10        1         1.4 +j      1.0        1.8       0.8131
10        2         1.4 +j      1.0        1.8       0.8131
10        3         1.4 +j      1.0        1.8       0.8131
   TERMINAL TOTAL     4.3 +j      3.1        5.3       0.8131
55        1        -1.4 +j     -1.0        1.8       0.8131
55        2        -1.4 +j     -1.0        1.8       0.8131
55        3        -1.4 +j     -1.0        1.8       0.8131
   TERMINAL TOTAL    -4.3 +j     -3.1        5.3       0.8131

ELEMENT = "Line.L67"
55        1         0.7 +j      0.5        0.9       0.8131
55        2         0.7 +j      0.5        0.9       0.8131
55        3         0.7 +j      0.5        0.9       0.8131
   TERMINAL TOTAL     2.2 +j      1.5        2.7       0.8131
56        1        -0.7 +j     -0.5        0.9       0.8131
56        2        -0.7 +j     -0.5        0.9       0.8131
56        3        -0.7 +j     -0.5        0.9       0.8131
   TERMINAL TOTAL    -2.2 +j     -1.5        2.7       0.8131

ELEMENT = "Line.L68"
11        1         2.2 +j      1.6        2.8       0.8127
11        2         2.2 +j      1.6        2.8       0.8127
11        3         2.2 +j      1.6        2.8       0.8127
   TERMINAL TOTAL     6.7 +j      4.8        8.3       0.8127
57        1        -2.2 +j     -1.6        2.8       0.8127
57        2        -2.2 +j     -1.6        2.8       0.8127
57        3        -2.2 +j     -1.6        2.8       0.8127
   TERMINAL TOTAL    -6.7 +j     -4.8        8.3       0.8127

ELEMENT = "Line.L69"
57        1         1.1 +j      0.8        1.4       0.8127
57        2         1.1 +j      0.8        1.4       0.8127
57        3         1.1 +j      0.8        1.4       0.8127
   TERMINAL TOTAL     3.4 +j      2.4        4.1       0.8127
58        1        -1.1 +j     -0.8        1.4       0.8127
58        2        -1.1 +j     -0.8        1.4       0.8127
58        3        -1.1 +j     -0.8        1.4       0.8127
   TERMINAL TOTAL    -3.4 +j     -2.4        4.1       0.8127

= = = = = = = = = = = = = = = = = = =  = = = = = = = = = = =  = =

Power Conversion Elements

  Bus Phase     kW   +j  kvar         kVA         PF

ELEMENT = "Load.5BT"
5BT       1       0.1 +j    0.1        0.1       0.7733
5BT       2       0.1 +j    0.1        0.1       0.7733
5BT       3       0.1 +j    0.1        0.1       0.7733
  TERMINAL TOTAL      0.3 +j      0.3        0.4       0.7733

ELEMENT = "Load.6BT"
6BT       1       1.6 +j    1.2        2.0       0.8031
6BT       2       1.6 +j    1.2        2.0       0.8031
6BT       3       1.6 +j    1.2        2.0       0.8031
  TERMINAL TOTAL      4.8 +j      3.6        6.0       0.8031

ELEMENT = "Load.7BT"
7BT       1       3.0 +j    2.1        3.7       0.8132
7BT       2       3.0 +j    2.1        3.7       0.8132
7BT       3       3.0 +j    2.1        3.7       0.8132
  TERMINAL TOTAL      9.0 +j      6.4       11.0       0.8132

ELEMENT = "Load.8BT"
8BT       1       1.2 +j    0.9        1.5       0.8112
8BT       2       1.2 +j    0.9        1.5       0.8112
8BT       3       1.2 +j    0.9        1.5       0.8112
  TERMINAL TOTAL      3.6 +j      2.6        4.4       0.8112

ELEMENT = "Load.9BT"
9BT       1       1.1 +j    0.8        1.4       0.8138
9BT       2       1.1 +j    0.8        1.4       0.8138
9BT       3       1.1 +j    0.8        1.4       0.8138
  TERMINAL TOTAL      3.4 +j      2.4        4.1       0.8138

ELEMENT = "Load.10BT"
10BT      1       5.8 +j    4.2        7.1       0.8140
10BT      2       5.8 +j    4.2        7.1       0.8140
10BT      3       5.8 +j    4.2        7.1       0.8140
  TERMINAL TOTAL     17.5 +j     12.5       21.4       0.8140

ELEMENT = "Load.11BT"
11BT      1       5.8 +j    4.2        7.1       0.8140
11BT      2       5.8 +j    4.2        7.1       0.8140
11BT      3       5.8 +j    4.2        7.1       0.8140
  TERMINAL TOTAL     17.5 +j     12.5       21.4       0.8140

ELEMENT = "Load.12BT"
12BT      1       0.3 +j    0.2        0.4       0.8300
12BT      2       0.3 +j    0.2        0.4       0.8300
12BT      3       0.3 +j    0.2        0.4       0.8300
  TERMINAL TOTAL      1.0 +j      0.7        1.2       0.8300

ELEMENT = "Load.13BT"
13BT      1       0.3 +j    0.2        0.4       0.8300
13BT      2       0.3 +j    0.2        0.4       0.8300
13BT      3       0.3 +j    0.2        0.4       0.8300
  TERMINAL TOTAL      1.0 +j      0.7        1.2       0.8300

ELEMENT = "Load.15BT"
15BT      1       1.8 +j    1.2        2.2       0.8300
15BT      2       1.8 +j    1.2        2.2       0.8300
15BT      3       1.8 +j    1.2        2.2       0.8300
  TERMINAL TOTAL      5.5 +j      3.7        6.6       0.8300

ELEMENT = "Load.16BT"
16BT      1       2.0 +j    1.4        2.4       0.8140
16BT      2       2.0 +j    1.4        2.4       0.8140
16BT      3       2.0 +j    1.4        2.4       0.8140
  TERMINAL TOTAL      5.9 +j      4.2        7.3       0.8140

ELEMENT = "Load.17BT"
17BT      1       2.0 +j    1.4        2.4       0.8140
17BT      2       2.0 +j    1.4        2.4       0.8140
17BT      3       2.0 +j    1.4        2.4       0.8140
  TERMINAL TOTAL      5.9 +j      4.2        7.3       0.8140

ELEMENT = "Load.19BT"
19BT      1       0.0 +j    0.0        0.0       0.8304
19BT      2       0.0 +j    0.0        0.0       0.8304
19BT      3       0.0 +j    0.0        0.0       0.8304
  TERMINAL TOTAL      0.1 +j      0.1        0.1       0.8304

ELEMENT = "Load.20BT"
20BT      1       4.6 +j    3.3        5.6       0.8140
20BT      2       4.6 +j    3.3        5.6       0.8140
20BT      3       4.6 +j    3.3        5.6       0.8140
  TERMINAL TOTAL     13.7 +j      9.8       16.8       0.8140

ELEMENT = "Load.21BT"
21BT      1       0.2 +j    0.1        0.3       0.8300
21BT      2       0.2 +j    0.1        0.3       0.8300
21BT      3       0.2 +j    0.1        0.3       0.8300
  TERMINAL TOTAL      0.6 +j      0.4        0.8       0.8300

ELEMENT = "Load.23BT"
23BT      1       1.1 +j    0.8        1.4       0.8153
23BT      2       1.1 +j    0.8        1.4       0.8153
23BT      3       1.1 +j    0.8        1.4       0.8153
  TERMINAL TOTAL      3.4 +j      2.4        4.1       0.8153

ELEMENT = "Load.25BT"
25BT      1       0.6 +j    0.4        0.7       0.8140
25BT      2       0.6 +j    0.4        0.7       0.8140
25BT      3       0.6 +j    0.4        0.7       0.8140
  TERMINAL TOTAL      1.7 +j      1.2        2.1       0.8140

ELEMENT = "Load.26BT"
26BT      1       0.6 +j    0.4        0.7       0.8140
26BT      2       0.6 +j    0.4        0.7       0.8140
26BT      3       0.6 +j    0.4        0.7       0.8140
  TERMINAL TOTAL      1.7 +j      1.2        2.1       0.8140

ELEMENT = "Load.27BT"
27BT      1       0.9 +j    0.6        1.1       0.8140
27BT      2       0.9 +j    0.6        1.1       0.8140
27BT      3       0.9 +j    0.6        1.1       0.8140
  TERMINAL TOTAL      2.7 +j      1.9        3.4       0.8140

ELEMENT = "Load.28BT"
28BT      1       0.9 +j    0.6        1.1       0.8140
28BT      2       0.9 +j    0.6        1.1       0.8140
28BT      3       0.9 +j    0.6        1.1       0.8140
  TERMINAL TOTAL      2.7 +j      1.9        3.4       0.8140

ELEMENT = "Load.32BT"
32BT      1       0.5 +j    0.3        0.6       0.8148
32BT      2       0.5 +j    0.3        0.6       0.8148
32BT      3       0.5 +j    0.3        0.6       0.8148
  TERMINAL TOTAL      1.4 +j      1.0        1.8       0.8148

ELEMENT = "Load.33BT"
33BT      1       0.7 +j    0.5        0.8       0.8193
33BT      2       0.7 +j    0.5        0.8       0.8193
33BT      3       0.7 +j    0.5        0.8       0.8193
  TERMINAL TOTAL      2.0 +j      1.4        2.5       0.8193

ELEMENT = "Load.34BT"
34BT      1       0.2 +j    0.1        0.2       0.8300
34BT      2       0.2 +j    0.1        0.2       0.8300
34BT      3       0.2 +j    0.1        0.2       0.8300
  TERMINAL TOTAL      0.6 +j      0.4        0.7       0.8300

ELEMENT = "Load.27EBT"
27EBT     1       0.9 +j    0.6        1.1       0.8140
27EBT     2       0.9 +j    0.6        1.1       0.8140
27EBT     3       0.9 +j    0.6        1.1       0.8140
  TERMINAL TOTAL      2.7 +j      1.9        3.4       0.8140

ELEMENT = "Load.28EBT"
28EBT     1       0.9 +j    0.6        1.1       0.8140
28EBT     2       0.9 +j    0.6        1.1       0.8140
28EBT     3       0.9 +j    0.6        1.1       0.8140
  TERMINAL TOTAL      2.7 +j      1.9        3.4       0.8140

ELEMENT = "Load.66BT"
66BT      1       0.8 +j    0.6        1.0       0.8140
66BT      2       0.8 +j    0.6        1.0       0.8140
66BT      3       0.8 +j    0.6        1.0       0.8140
  TERMINAL TOTAL      2.5 +j      1.8        3.1       0.8140

ELEMENT = "Load.67BT"
67BT      1       0.8 +j    0.6        1.0       0.8140
67BT      2       0.8 +j    0.6        1.0       0.8140
67BT      3       0.8 +j    0.6        1.0       0.8140
  TERMINAL TOTAL      2.5 +j      1.8        3.1       0.8140

ELEMENT = "Load.68BT"
68BT      1       0.0 +j    0.0        0.1       0.7698
68BT      2       0.0 +j    0.0        0.1       0.7698
68BT      3       0.0 +j    0.0        0.1       0.7698
  TERMINAL TOTAL      0.1 +j      0.1        0.2       0.7698

ELEMENT = "Load.70BT"
70BT      1       0.2 +j    0.1        0.3       0.8140
70BT      2       0.2 +j    0.1        0.3       0.8140
70BT      3       0.2 +j    0.1        0.3       0.8140
  TERMINAL TOTAL      0.6 +j      0.4        0.8       0.8140

ELEMENT = "Load.89BT"
89BT      1       0.3 +j    0.9        1.0       0.3304
89BT      2       0.3 +j    0.9        1.0       0.3304
89BT      3       0.3 +j    0.9        1.0       0.3304
  TERMINAL TOTAL      1.0 +j      2.8        2.9       0.3304

ELEMENT = "Load.90BT"
90BT      1       0.3 +j    0.9        1.0       0.3304
90BT      2       0.3 +j    0.9        1.0       0.3304
90BT      3       0.3 +j    0.9        1.0       0.3304
  TERMINAL TOTAL      1.0 +j      2.8        2.9       0.3304

ELEMENT = "Load.36BT"
36BT      1       3.2 +j    2.3        3.9       0.8140
36BT      2       3.2 +j    2.3        3.9       0.8140
36BT      3       3.2 +j    2.3        3.9       0.8140
  TERMINAL TOTAL      9.5 +j      6.8       11.7       0.8140

ELEMENT = "Load.37BT"
37BT      1       3.4 +j   11.0       11.5       0.2948
37BT      2       3.4 +j   11.0       11.5       0.2948
37BT      3       3.4 +j   11.0       11.5       0.2948
  TERMINAL TOTAL     10.2 +j     32.9       34.5       0.2948

ELEMENT = "Load.38BT"
38BT      1      15.4 +j   11.0       18.9       0.8140
38BT      2      15.4 +j   11.0       18.9       0.8140
38BT      3      15.4 +j   11.0       18.9       0.8140
  TERMINAL TOTAL     46.2 +j     32.9       56.7       0.8140

ELEMENT = "Load.40BT"
40BT      1       1.6 +j    1.1        2.0       0.8197
40BT      2       1.6 +j    1.1        2.0       0.8197
40BT      3       1.6 +j    1.1        2.0       0.8197
  TERMINAL TOTAL      4.9 +j      3.4        5.9       0.8197

ELEMENT = "Load.41BT"
41BT      1       0.1 +j    0.1        0.2       0.8024
41BT      2       0.1 +j    0.1        0.2       0.8024
41BT      3       0.1 +j    0.1        0.2       0.8024
  TERMINAL TOTAL      0.4 +j      0.3        0.5       0.8024

ELEMENT = "Load.42BT"
42BT      1       0.3 +j    0.2        0.3       0.7801
42BT      2       0.3 +j    0.2        0.3       0.7801
42BT      3       0.3 +j    0.2        0.3       0.7801
  TERMINAL TOTAL      0.8 +j      0.6        1.0       0.7801

ELEMENT = "Load.43BT"
43BT      1       1.6 +j    1.2        2.0       0.8117
43BT      2       1.6 +j    1.2        2.0       0.8117
43BT      3       1.6 +j    1.2        2.0       0.8117
  TERMINAL TOTAL      4.8 +j      3.5        6.0       0.8117

ELEMENT = "Load.44BT"
44BT      1       1.5 +j    1.0        1.8       0.8140
44BT      2       1.5 +j    1.0        1.8       0.8140
44BT      3       1.5 +j    1.0        1.8       0.8140
  TERMINAL TOTAL      4.4 +j      3.1        5.4       0.8140

ELEMENT = "Load.48BT"
48BT      1       0.1 +j    4.4        4.4       0.0278
48BT      2       0.1 +j    4.4        4.4       0.0278
48BT      3       0.1 +j    4.4        4.4       0.0278
  TERMINAL TOTAL      0.4 +j     13.3       13.3       0.0278

ELEMENT = "Load.50BT"
50BT      1      76.2 +j   54.4       93.7       0.8140
50BT      2      76.2 +j   54.4       93.7       0.8140
50BT      3      76.2 +j   54.4       93.7       0.8140
  TERMINAL TOTAL    228.7 +j    163.2      281.0       0.8140

ELEMENT = "Load.51BT"
51BT      1       2.0 +j    1.4        2.4       0.8140
51BT      2       2.0 +j    1.4        2.4       0.8140
51BT      3       2.0 +j    1.4        2.4       0.8140
  TERMINAL TOTAL      5.9 +j      4.2        7.2       0.8140

ELEMENT = "Load.53BT"
53BT      1      13.9 +j    9.9       17.1       0.8146
53BT      2      13.9 +j    9.9       17.1       0.8146
53BT      3      13.9 +j    9.9       17.1       0.8146
  TERMINAL TOTAL     41.7 +j     29.7       51.2       0.8146

ELEMENT = "Load.54BT"
54BT      1       3.6 +j    2.6        4.4       0.8164
54BT      2       3.6 +j    2.6        4.4       0.8164
54BT      3       3.6 +j    2.6        4.4       0.8164
  TERMINAL TOTAL     10.9 +j      7.7       13.3       0.8164

ELEMENT = "Load.55BT"
55BT      1       0.7 +j    0.5        0.9       0.8140
55BT      2       0.7 +j    0.5        0.9       0.8140
55BT      3       0.7 +j    0.5        0.9       0.8140
  TERMINAL TOTAL      2.2 +j      1.5        2.7       0.8140

ELEMENT = "Load.56BT"
56BT      1       0.7 +j    0.5        0.9       0.8140
56BT      2       0.7 +j    0.5        0.9       0.8140
56BT      3       0.7 +j    0.5        0.9       0.8140
  TERMINAL TOTAL      2.2 +j      1.5        2.7       0.8140

ELEMENT = "Load.57BT"
57BT      1       1.1 +j    0.8        1.4       0.8140
57BT      2       1.1 +j    0.8        1.4       0.8140
57BT      3       1.1 +j    0.8        1.4       0.8140
  TERMINAL TOTAL      3.4 +j      2.4        4.1       0.8140

ELEMENT = "Load.58BT"
58BT      1       1.1 +j    0.8        1.4       0.8140
58BT      2       1.1 +j    0.8        1.4       0.8140
58BT      3       1.1 +j    0.8        1.4       0.8140
  TERMINAL TOTAL      3.4 +j      2.4        4.1       0.8140


Total Circuit Losses =   17.8 +j   11.7
